Areaname;Obama vote percent, 2008 (n);Population, 2013 estimate / Land area in square miles, 2010 (n);Population, percent change - April 1, 2010 to July 1, 2013 (n);Persons 65 years and over, percent, 2013 (n);Female persons, percent, 2013 (n);White alone, percent, 2013 (n);Black or African American alone, percent, 2013 (n);American Indian and Alaska Native alone, percent, 2013 (n);Asian alone, percent, 2013 (n);Native Hawaiian and Other Pacific Islander alone, percent, 2013 (n);Hispanic or Latino, percent, 2013 (n);White alone, not Hispanic or Latino, percent, 2013 (n);Language other than English spoken at home, pct age 5+, 2008-2012 (n);Bachelor's degree or higher, percent of persons age 25+, 2008-2012 (n);Median household income, 2008-2012 (n);Persons below poverty level, percent, 2008-2012 (n)
Carbon, UT;0.2238745566932396;-0.14198892572216382;-0.7015905935768005;-0.5848957756455214;0.2071702064263327;0.6049426387920711;-0.5870986448500705;-0.10916766510695915;-0.166727078091194;0.08787555535010179;0.3030846606993917;0.30220746625237843;-0.1577655687482926;-0.716802032394097;0.13409448831009496;-0.45000330769398666
Daggett, UT;-0.8467369811874617;-0.14907692722165436;1.8074776082657078;0.6719318034682186;-2.3749360160733737;0.6602980310979352;-0.6078689869692624;-0.10916766510695915;-0.31666218723014183;-0.01810789455986609;-0.33886098617935057;0.7856958270290535;-0.4532445495495976;-0.10078877334942633;-0.07163767505684655;-0.6209154824614143
Davis, UT;-1.0131158012635166;0.45747935807897605;1.466739951225367;-1.8645747652886018;-0.1044633031856991;0.4696294575999605;-0.5386345132386222;-0.20106030006958747;0.24559447204091245;0.617792804899941;-0.002959194207915601;0.3878251968065808;0.007355038170083756;1.6673974331676833;1.992659354674438;-1.3511765928313324
Duchesne, UT;-1.8522437633862285;-0.14645717840822656;2.7057859768266055;-1.4532493757604685;-0.3270586671942946;0.3896716687137122;-0.5940220922231344;0.31091295186505596;-0.35414596451487873;0.29984245517003755;-0.0850685211342664;0.4079705451722759;-0.34895785044325467;-0.36316479109067495;0.8470976231161129;-0.9472023615628672
Emery, UT;-1.4182120588399982;-0.14863071283086227;-0.7635428948568626;-0.7220042388215657;-0.37157773999601434;0.7279546216939904;-0.6078689869692624;-0.16167774222846104;-0.31666218723014183;-0.01810789455986609;-0.18957130085871285;0.7051144335662746;-0.3663389669609785;-0.7966556030109987;0.48135155490821685;-1.0248897137298798
Garfield, UT;-1.6424617728555504;-0.1494346221984711;-0.6396382922967385;0.32916064552810775;-0.9058066136166448;0.5926414405018798;-0.6009455395961985;0.008980008416420104;-0.20421085537593095;0.08787555535010179;-0.2567516592529998;0.6597873997434609;-0.19252780178374027;0.19581020322763698;-0.10920396469125132;-0.6209154824614143
Grand, UT;0.6651401229819071;-0.14855154318941688;0.35159852818425225;-0.4020844914107955;-0.015425157582262804;0.40812346614900086;-0.5870986448500705;0.2715303940239296;-0.12924330080645705;-0.01810789455986609;0.07168564845240327;0.30724380334380186;0.09426062075870287;0.7091545857648623;-0.28879940305528484;-0.41892836682718176
Iron, UT;-1.5701231554311788;-0.14199204230433982;0.2896462269041903;-1.3846951441724467;0.02909391521945693;0.5126836516156316;-0.5940220922231344;0.022107527696795592;-0.09175952352172007;0.29984245517003755;-0.05521058407013889;0.4633702531779363;-0.18383724352487837;0.8118234622723077;-0.2814038024113752;0.4822449183101638
Juab, UT;-1.5194861232341186;-0.14826916520374994;0.1967177749840974;-1.338992323113765;-0.4606158855994538;0.6910510268234149;-0.6009455395961985;-0.16167774222846104;-0.35414596451487873;0.08787555535010179;-0.3239320176472868;0.775623152846206;-0.4097917582552881;-0.7282096853393687;0.6445590145726778;-0.18586631032614406
Kane, UT;-1.0420512482332651;-0.14896283709404534;0.47550313074437606;0.9918515508789884;-0.1044633031856991;0.6541474319528395;-0.6078689869692624;-0.05665758798545724;-0.31666218723014183;-0.01810789455986609;-0.3463254704453824;0.7353324561148165;-0.5662218069148024;0.868861726998666;0.11215980912759017;-1.3511765928313324
Millard, UT;-1.845009901643791;-0.14890249300066652;0.2896462269041903;-0.33353025982277357;-0.4606158855994538;0.6049426387920711;-0.5870986448500705;-0.043530068705081776;-0.20421085537593095;0.08787555535010179;0.32547811349748734;0.32738915170949695;0.20723787812390762;-0.055158161568339796;0.13367428372805465;-0.5276906598609992
Morgan, UT;-1.8016067311891681;-0.14057827481610016;2.1791914159460792;-1.3161409125844243;-0.28253959439257803;0.7710088157096623;-0.6147924343423264;-0.24044285791071388;-0.31666218723014183;-0.01810789455986609;-0.44336376590379695;0.9015315801317985;-0.5488406903970786;1.0970147859040995;2.6485146663229724;-1.7396133536663954
Piute, UT;-1.7220342520223593;-0.14886524358012404;-1.0423282506171412;1.700245277288551;-0.6386921768063296;0.7341052208390869;-0.6217158817153905;-0.17480526150883652;-0.31666218723014183;-0.01810789455986609;-0.05521058407013889;0.6396420513777659;-0.22729003481918794;-0.26049591458323;-0.7035413255290824;1.181431087813277
Rich, UT;-1.8956469338408513;-0.1487348745258144;0.2276939256241284;-0.013610512412003024;-0.19350144878913858;0.7956112122900466;-0.6355627764615185;-0.21418781934996292;-0.3916297417996157;-0.12409134446983397;-0.33139650191331865;0.8360591979432905;-0.5662218069148024;-0.682579073558282;0.3494913570639639;-1.4288639449983451
Salt Lake, UT;0.5204628881331637;0.669675582872895;1.4047876499453054;-1.7731691231712388;-0.1044633031856991;0.22360549179612182;-0.5040172763733021;-0.12229518438733461;0.8828186858814407;1.5716438540896522;0.6539154212028905;-0.21149891707283922;0.8937919805739987;1.290944885973718;1.17502527894038;-0.6675278937616219
San Juan, UT;0.39025337676929434;-0.14890915588905615;0.35159852818425225;-1.2018838599377206;0.02909391521945693;-2.1566763773560176;-0.6078689869692624;5.824471049622755;-0.35414596451487873;-0.01810789455986609;-0.2940740805831592;-1.5360555721172728;3.414053875643953;-0.009527549787253254;-0.45873013603239093;1.8029299051493775
Sanpete, UT;-1.6569294963404246;-0.13998181576000462;0.35159852818425225;-1.0647753967616764;-0.9948447592200811;0.5680390439214956;-0.5663283027308783;-0.08291262654620818;-0.20421085537593095;0.5118093549899733;0.05675667992033941;0.44826124190366534;0.08557006249984084;-0.032342855677796524;0.047868508075420944;-0.15479136945933886
Sevier, UT;-1.7726712842194194;-0.14383809932803984;-0.0510914301361503;-0.37923308088145485;-0.37157773999601434;0.6910510268234149;-0.6147924343423264;-0.09604014582658367;-0.35414596451487873;0.08787555535010179;-0.30153856484919117;0.7504414673890875;-0.3576484087021166;-0.4087954028717617;-0.003816655515538629;-0.21694125119294896
Summit, UT;1.0991718275281372;-0.13840148637616273;1.7455253069856458;-1.8188719442299204;-0.5496540312028901;0.6356956345175508;-0.5870986448500705;-0.21418781934996292;0.058175585617227694;0.08787555535010179;0.18365291244288157;0.39286153389800493;0.1464039703118743;3.2872841513962605;3.434801480236822;-1.3201016519645272
Tooele, UT;-0.5718502349748491;-0.14505544225284178;1.2499068967451505;-2.0473860495233276;-0.19350144878913858;0.5618884447764;-0.5801751974770063;-0.12229518438733461;-0.166727078091194;0.4058259050800054;0.22843981803907287;0.31731647752664943;0.007355038170083756;0.03610306199383369;1.3689076730937844;-1.2268768293641124
Uintah, UT;-1.960751689522786;-0.14551564801336742;2.7057859768266055;-1.841723354759261;-0.37157773999601434;0.20515369436083322;-0.6009455395961985;0.7309935688370712;-0.2791784099454049;0.29984245517003755;-0.07013955260220262;0.23673508406386976;-0.16645612700715454;-0.32894183225485985;1.361932277031915;-0.8850524798292572
Utah, UT;-1.6424617728555504;0.005238709944897474;1.9933345121058934;-2.321602975875416;-0.1044633031856991;0.5188342507607281;-0.5870986448500705;-0.18793278078921197;0.09565936290196468;0.723776254809909;0.16125945964478586;0.3122801404352253;0.3289056937479744;1.8499198802920302;1.1950270170454993;-0.41892836682718176
Wasatch, UT;-0.5501486497475379;-0.13731503062519862;3.7279989479476274;-1.7731691231712388;-0.5496540312028901;0.6602980310979352;-0.6078689869692624;-0.17480526150883652;-0.09175952352172007;0.08787555535010179;0.3030846606993917;0.35257083716661547;0.5374790919606603;1.3479831507000763;1.6276696547142147;-1.2579517702309175
Washington, UT;-1.4182120588399982;-0.11566304566048789;2.0552868133859556;0.3977148771161293;0.29620835202977214;0.5249848499058237;-0.5801751974770063;-0.06978510726583272;-0.20421085537593095;0.8297597047198769;0.07915013271843513;0.40293420808085245;-0.0621694279008116;0.6749316269290473;0.29419243406745754;-0.27909113292655907
Wayne, UT;-1.15779303611226;-0.14935902416063365;-0.4537813884565529;0.21490359288140418;-0.059944230383982534;0.6787498285332229;-0.6286393290884545;-0.16167774222846104;-0.20421085537593095;0.19385900526006963;-0.2567516592529998;0.7302961190233931;-0.3663389669609785;0.5608550974763306;-0.06920048848101269;0.2647203322425289
Weber, UT;-0.4705761705807288;0.08332122677624422;0.8472169384247477;-1.4303979652311278;-0.059944230383982534;0.4696294575999605;-0.5247876184924942;-0.1354227036677101;0.058175585617227694;0.19385900526006963;0.6389864526708265;2.7240766956377354e-05;0.37235848504228397;0.3098867326803537;0.7797808490732534;-0.636452952894817
Addison, VT;1.96000137487816;-0.12293495007156838;-0.14401988205624322;-0.21927320717607;0.07361298802117666;0.6233944362273597;-0.5663283027308783;-0.2535703771910893;0.09565936290196468;-0.12409134446983397;-0.5105441242980839;0.8209501866690195;-0.3663389669609785;1.678805086112955;1.0203059518331334;-0.8073651276622446
Bennington, VT;1.735751660862608;-0.11938384842658575;-0.5157336897366148;0.7861888561149222;0.7413990800469632;0.6910510268234149;-0.5663283027308783;-0.2535703771910893;-0.166727078091194;-0.12409134446983397;-0.5329375770961796;0.8914589059489509;-0.4097917582552881;1.50769029193388;0.27679596437098825;-0.4655407781273891
Caledonia, VT;1.3668247119983123;-0.12293003681699033;-0.17499603269627417;-0.013610512412003024;0.07361298802117666;0.6910510268234149;-0.5870986448500705;-0.2273153386303384;-0.20421085537593095;-0.12409134446983397;-0.5627955141603072;0.9065679172232226;-0.514078457361631;0.8460464211081223;-0.10164028221452553;-0.38785342596037653
Chittenden, VT;2.1625495036664013;0.01752893350436238;0.47550313074437606;-1.0190725757029953;0.5188037160383676;0.42657526358428854;-0.47632348688104603;-0.2535703771910893;0.6953997994577559;-0.12409134446983397;-0.5105441242980839;0.6597873997434609;-0.0621694279008116;3.0591310924908273;1.534216155668447;-0.7452152459286344
Essex, VT;1.0413009335886396;-0.144714004918601;-0.5776859910166767;1.1746628351137143;-0.28253959439257803;0.7279546216939904;-0.6078689869692624;-0.21418781934996292;-0.35414596451487873;-0.12409134446983397;-0.5627955141603072;0.9367859397717645;0.024736154687807516;-0.45442601465284843;-0.7084997395971582;-0.18586631032614406
Franklin, VT;1.439163329422684;-0.10704487795242652;0.2276939256241284;-0.8591127019976099;0.2071702064263327;0.6356956345175508;-0.5940220922231344;-0.16167774222846104;-0.2791784099454049;-0.12409134446983397;-0.5553310298942753;0.8612408834004089;-0.4271728747730119;0.32129438562562557;0.7905380863734855;-0.9472023615628672
Grand Isle, VT;1.562138979044116;-0.10186247885838237;-0.0510914301361503;-0.1050161545293664;0.2071702064263327;0.6049426387920711;-0.6009455395961985;-0.14855022294808554;-0.35414596451487873;-0.01810789455986609;-0.5478665456282434;0.831022860851867;-0.48800678258504526;1.154053050630458;1.242846298481688;-1.3511765928313324
Lamoille, VT;2.09021088624203;-0.119200842441341;0.6303838839445309;-0.5620443651161808;0.07361298802117666;0.6849004276783194;-0.5801751974770063;-0.2273153386303384;-0.2791784099454049;-0.12409134446983397;-0.5478665456282434;0.8864225688575275;-0.4271728747730119;1.8042892685109428;0.707589701878726;-0.5898405415946093
Orange, VT;1.6706469051806732;-0.12627220086992075;-0.14401988205624322;-0.036461922941344066;0.11813206082289639;0.7156534234037991;-0.5940220922231344;-0.2535703771910893;-0.31666218723014183;-0.12409134446983397;-0.570259998426339;0.9317496026803411;-0.5749123651736644;0.9943459093966542;0.670863821408402;-0.6830653641950244
Orleans, VT;1.5259696703319303;-0.127904831101391;-0.17499603269627417;0.5805261613508552;-0.1044633031856991;0.7033522251136071;-0.5801751974770063;-0.2273153386303384;-0.35414596451487873;-0.12409134446983397;-0.5627955141603072;0.9216769284974935;-0.2446711513369117;0.05891836788437696;-0.3383835437360428;-0.10817895815913149
Rutland, VT;1.42469560593781;-0.11324943213941345;-0.6396382922967385;0.352012056057448;0.3407274248314919;0.7279546216939904;-0.5940220922231344;-0.2535703771910893;-0.24169463266066793;-0.12409134446983397;-0.5627955141603072;0.9367859397717645;-0.49669734084390715;0.8460464211081223;0.2793171918632302;-0.5121531894275968
Washington, VT;2.0106384070752203;-0.10134920413846338;-0.23694833397633608;-0.1735703861173887;0.2516892792280524;0.6664486302430307;-0.5732517501039422;-0.2535703771910893;-0.166727078091194;-0.12409134446983397;-0.5180086085641158;0.8612408834004089;-0.44455399129073575;2.1237035509785502;0.9775291253814288;-1.1491894771970996
Windham, VT;2.2782912915453957;-0.11851859999055438;-0.5776859910166767;0.2834578244694257;0.38524649763320845;0.6233944362273597;-0.5524814079847502;-0.2535703771910893;-0.09175952352172007;-0.01810789455986609;-0.5105441242980839;0.8259865237604429;-0.4271728747730119;1.6445821272771397;0.4595849575585282;-0.9005899502626595
Windsor, VT;1.9744690983630344;-0.11739518313225723;-0.4537813884565529;0.6490803929388775;0.47428464323664793;0.6910510268234149;-0.5870986448500705;-0.2535703771910893;-0.166727078091194;-0.12409134446983397;-0.5553310298942753;0.9015315801317985;-0.4706256660673214;1.7244356978940416;0.6285912404551456;-0.9005899502626595
Accomack, VA;0.5204628881331637;-0.1084334482501664;-0.11304373141621223;0.8318916771736035;0.6968800072452435;-1.000363738077976;1.303002487996408;-0.21418781934996292;-0.2791784099454049;0.08787555535010179;0.01196977432414812;-0.8208957051351071;-0.0013355200887782792;-0.21486530280214308;-0.4088098316860007;0.6065446817773841
Albemarle, VA;1.2221474771495688;-0.06945495492719989;1.1260022941850263;-0.26497602823475125;1.0085135168572783;-0.15773165519982826;0.042935066098755824;-0.24044285791071388;1.2576564587288104;-0.01810789455986609;-0.23435820645490413;0.020172589132650753;0.22461899464163154;3.7321826162618565;1.8617236069106737;-1.1491894771970996
Alleghany, VA;0.48429357942097784;-0.12954476953215252;-0.2679244846163671;1.4488797614658027;0.38524649763320845;0.4819306558901517;-0.29631385518138137;-0.2666978964714648;-0.3916297417996157;-0.01810789455986609;-0.5478665456282434;0.7252597819319689;-0.618365156467974;-0.3859800969812182;0.041061193846367736;-0.9005899502626595
Amelia, VA;-0.24632645656517646;-0.12977311432043123;0.010860871143911635;0.07779512970535953;0.5633227888400874;-0.6374783885173135;0.9083659877317588;-0.21418781934996292;-0.24169463266066793;-0.01810789455986609;-0.4358992816377651;-0.23668060252995773;-0.4184823165141499;-0.5685025441055652;0.4161358037755589;-0.9627398319962697
Amherst, VA;-0.000375157322312772;-0.11172881323764312;-0.2679244846163671;0.2377550034107444;1.053032589658995;-0.4775628107448187;0.6729687770475818;-0.17480526150883652;-0.31666218723014183;-0.12409134446983397;-0.5030796400320521;-0.08055415269582328;-0.5575312486559406;-0.3175341793095884;-0.052476346115807884;-0.7141403050618296
Appomattox, VA;-0.4995116175504774;-0.12421174647549525;0.47550313074437606;0.32916064552810775;0.7413990800469632;-0.4652616124546266;0.742203250778222;-0.2535703771910893;-0.3916297417996157;-0.12409134446983397;-0.570259998426339;-0.03522711887300967;-0.7400329720920408;-0.6369484617771952;0.3737791819058945;0.01612080530808845
Arlington, VA;2.184251088893713;4.730025036043708;2.4579767717063583;-1.841723354759261;-0.015425157582262804;-0.4898640090350108;-0.019375960258820414;-0.20106030006958747;3.2068128775351314;-0.01810789455986609;0.5046257358822527;-0.6949872778495146;1.7020138986481566;5.899636675863475;4.774749851447;-1.4133264745649425
Augusta, VA;-0.8684385664147732;-0.10691754293024784;-0.0510914301361503;0.352012056057448;-0.19350144878913858;0.5188342507607281;-0.34477798679282956;-0.2666978964714648;-0.2791784099454049;-0.12409134446983397;-0.4881506714999883;0.7202234448405455;-0.5314595738793548;0.04751071493910512;0.44765114742858303;-1.0870395954634897
Bath, VA;0.10089890707180751;-0.14507255516736106;-0.8564713467769554;1.6773938667592099;0.02909391521945693;0.5065330524705359;-0.29631385518138137;-0.2666978964714648;-0.3916297417996157;-0.12409134446983397;-0.5404020613622116;0.7504414673890875;-0.7052707390565931;-0.3859800969812182;0.4944619378678749;-0.3723159555269741
Bedford, VA;-0.7816322255055272;-0.0977368814948269;0.41355082946431415;0.32916064552810775;0.2071702064263327;0.3712198712784245;-0.2270793814507411;-0.2535703771910893;-0.05427574623698317;-0.12409134446983397;-0.5180086085641158;0.6144603659206473;-0.5314595738793548;0.5950780563121456;0.946433986310445;-1.1647269476305022
Bland, VA;-0.8901401516420847;-0.13937909667524637;-0.5157336897366148;0.4662691087041516;-2.241378797668218;0.6172438370822632;-0.3932421184042777;-0.2798254157518403;-0.3916297417996157;-0.12409134446983397;-0.6150469040225304;0.8713135575832566;-0.7487235303509027;-0.9335474383542587;-0.25098099067165586;-0.32570354422676673
Botetourt, VA;-0.6369549906567835;-0.1156264105090776;-0.23694833397633608;0.4662691087041516;0.2516892792280524;0.5741896430665913;-0.40708901315040574;-0.2535703771910893;-0.24169463266066793;-0.12409134446983397;-0.5478665456282434;0.8058411753947485;-0.6009840399502501;0.3669249974067121;1.7151562486950096;-1.4910138267319553
Brunswick, VA;1.5404373938168043;-0.1330952106094688;-0.9184236480570174;0.2377550034107444;-1.2174401232286767;-2.6487243089636947;3.2484911998273986;-0.2535703771910893;-0.3916297417996157;-0.01810789455986609;-0.5180086085641158;-1.8432721346941188;-0.5488406903970786;-0.819470908901542;-0.9904570141462141;1.5854053190817425
Buchanan, VA;0.36131792979954575;-0.1235403851693277;-0.7635428948568626;0.3063092349987667;-0.4606158855994538;0.6664486302430307;-0.43478280264266184;-0.2798254157518403;-0.3916297417996157;-0.12409134446983397;-0.6225113882885622;0.9166405914060695;-0.6357462729856977;-1.3556305973293108;-1.329814234601978;1.3523432625807048
Buckingham, VA;0.6072692290424094;-0.13332989103820084;-0.14401988205624322;-0.21927320717607;-2.1523406520647783;-1.3878514842190217;1.7737969093647614;-0.2535703771910893;-0.35414596451487873;-0.12409134446983397;-0.5030796400320521;-0.8259320422265309;-0.4793162243261833;-0.6597637676677387;-0.6556380031764857;1.305730851280497
Campbell, VA;-0.7382290550509041;-0.08821664485502224;0.10378932306400451;0.10064654023470057;0.7413990800469632;-0.1700328534900204;0.3614136452597009;-0.2535703771910893;-0.12924330080645705;-0.12409134446983397;-0.5105441242980839;0.1712627018753618;-0.6009840399502501;-0.3403494852001317;-0.017851488555685375;-0.41892836682718176
Caroline, VA;1.0051316248764537;-0.11869134368989996;0.6923361852245928;-0.5848957756455214;0.38524649763320845;-1.1295263201249908;1.330696277488664;-0.18793278078921197;-0.20421085537593095;-0.01810789455986609;-0.36125443897744625;-0.6849146036666675;-0.3576484087021166;-0.3175341793095884;1.0420725491828222;-0.9782773024296721
Carroll, VA;-0.6369549906567835;-0.11451442811813035;-0.2679244846163671;0.923297319290966;0.16265113362461295;0.7771594148547588;-0.5801751974770063;-0.2535703771910893;-0.4291135190843527;-0.12409134446983397;-0.4209703131057013;0.8813862317661041;-0.5227690156204929;-0.8422862147920854;-1.0122236114959027;0.40455756614315125
Charles City, VA;1.9382997896508487;-0.12801162969842722;-0.6396382922967385;0.6490803929388775;0.5188037160383676;-2.6487243089636947;2.6392278309977644;0.6522284531548184;-0.35414596451487873;-0.01810789455986609;-0.5329375770961796;-1.8231267863284235;-0.6444368312445596;-0.6255408088319235;0.21544609539310125;-0.7607527163620369
Charlotte, VA;0.1732375244961792;-0.13539883403372044;-0.7945190454968936;0.6490803929388775;0.29620835202977214;-1.0434179320936479;1.4137776459654323;-0.24044285791071388;-0.4291135190843527;-0.12409134446983397;-0.5030796400320521;-0.5287881538325322;-0.6357462729856977;-0.5570948911602935;-1.0154171663194091;0.0627332166082961
Chesterfield, VA;0.31068089760248535;0.2863063771212863;1.0020976916249025;-1.1104782178203578;0.8749562984521192;-0.9450083457721118;0.9706770140893348;-0.21418781934996292;0.8453349085967036;-0.01810789455986609;-0.0850685211342664;-0.6849146036666675;0.1290228537941504;1.9297734509089315;2.2454544312298954;-1.5376262380321626
Clarke, VA;0.36131792979954575;-0.10409717998708169;0.5994077333044999;0.12349795076404081;0.11813206082289639;0.3404668755529447;-0.27554351306218927;-0.24044285791071388;-0.09175952352172007;-0.01810789455986609;-0.3687189232434781;0.5086972870007499;-0.25336170959577364;1.3365754977548046;2.902906520290183;-1.3045641815311249
Craig, VA;-0.5790840967172863;-0.14107897199661895;0.010860871143911635;0.7176346245268999;0.11813206082289639;0.8140630097253343;-0.6217158817153905;-0.2666978964714648;-0.4291135190843527;-0.12409134446983397;-0.5851889669584028;1.027440007417391;-0.6531273895034215;-0.614133155886652;0.171996941610132;-1.2424142997975147
Culpeper, VA;0.2238745566932396;-0.0779130851261862;1.0950261435449953;-0.8362612914682693;-0.14898237598741884;-0.39145442271347486;0.45834190848259726;-0.20106030006958747;0.058175585617227694;-0.01810789455986609;0.01196977432414812;-0.28704397344419474;-0.0360977531242258;0.32129438562562557;1.6743123633206902;-1.2268768293641124
Cumberland, VA;0.44812427070879196;-0.13134565749691787;-0.7635428948568626;0.352012056057448;0.6968800072452435;-1.2709901004621988;1.6007107250381607;-0.2273153386303384;-0.31666218723014183;-0.12409134446983397;-0.4806861872339564;-0.7252053003980569;-0.3576484087021166;-0.5114642793792068;-0.21072539171219307;-0.29462860335996155
Dickenson, VA;0.5059951646482891;-0.12358709555797624;-0.9184236480570174;0.21490359288140418;-0.2380205215908583;0.832514807160622;-0.6078689869692624;-0.2666978964714648;-0.4665972963690896;-0.12409134446983397;-0.6075824197564985;1.042549018691662;-0.618365156467974;-1.0818469266427906;-1.0944156277429897;0.6376196226441889
Dinwiddie, VA;0.49876130290585186;-0.11877267016306294;-0.20597218333630513;-0.31067884929343254;0.4297655704349282;-1.2586889021720067;1.6214810671573532;-0.24044285791071388;-0.2791784099454049;-0.01810789455986609;-0.44336376590379695;-0.7352779745809044;-0.5749123651736644;-0.614133155886652;0.49900014735391035;-0.5276906598609992
Essex, VA;0.9544945926793938;-0.12537891027706596;0.10378932306400451;0.6033775718801963;1.2756279536675905;-1.7322850363443958;2.0299644621681305;-0.17480526150883652;-0.12924330080645705;0.08787555535010179;-0.41350582883966946;-1.1230759306205291;-0.5575312486559406;-0.5342795852697501;-0.2687976649501655;-0.5587656007278045
Fairfax, VA;1.3451231267710009;1.4799904426186221;1.2808830473851813;-1.3846951441724467;0.2516892792280524;-1.1110745226897032;0.04985851347181982;-0.20106030006958747;6.542869055876721;-0.01810789455986609;0.5494126414784439;-1.243948020814698;2.4320207923925574;4.416641792978157;5.356649156656438;-1.6619260014993829
Fauquier, VA;0.08643118358693348;-0.09149559051202462;0.8472169384247477;-0.6305985967042027;0.29620835202977214;0.13134650461968234;-0.06784009187026865;-0.2273153386303384;0.058175585617227694;-0.01810789455986609;-0.1447843952625215;0.1964443873324803;-0.04478831138308784;1.427836721316978;3.617338350675138;-1.7085384127995902
Floyd, VA;-0.17398783914080476;-0.12698722876205684;0.35159852818425225;0.6262289824095365;-0.015425157582262804;0.6725992293881272;-0.5040172763733021;-0.2666978964714648;-0.31666218723014183;-0.12409134446983397;-0.4657572187018927;0.831022860851867;-0.5749123651736644;-0.14641938513051328;-0.13500452602852708;-0.5432281302944016
Fluvanna, VA;0.5132290263907264;-0.09880816055366101;0.2276939256241284;0.10064654023470057;1.9434140456933768;-0.23153884494098004;0.4375715663634051;-0.2535703771910893;-0.24169463266066793;-0.01810789455986609;-0.41350582883966946;0.06549962295546435;-0.39241064173756424;1.0399765211777412;2.1461180680355634;-1.4910138267319553
Franklin, VA;-0.260794180050051;-0.10401003956235357;-0.02011527949611934;0.6947832139975588;0.3407274248314919;0.2666596858117929;-0.06784009187026865;-0.24044285791071388;-0.31666218723014183;-0.12409134446983397;-0.45829273443586077;0.4986246128179024;-0.5314595738793548;-0.1806423439663284;-0.050039159539974024;-0.29462860335996155
Frederick, VA;-0.2101571478529906;-0.039170572388067905;1.0640499929049643;-0.5620443651161808;0.16265113362461295;0.3896716687137122;-0.31708419730057347;-0.2273153386303384;0.020691808332490715;-0.01810789455986609;-0.12985542673045777;0.39789787098942836;-0.10562221919512116;0.7661928504912208;1.8530673925206431;-1.39778900413154
Giles, VA;-0.043778327776935896;-0.1231816550062692;-0.7635428948568626;0.557674750821515;0.47428464323664793;0.7156534234037991;-0.5247876184924942;-0.2666978964714648;-0.35414596451487873;-0.12409134446983397;-0.5553310298942753;0.911604254314646;-0.3750295252198404;-0.3859800969812182;-0.03474371275370631;-0.34124101466016915
Gloucester, VA;-0.3982375531563571;-0.0546946573515972;-0.14401988205624322;-0.08216474400002535;0.29620835202977214;0.16209950034516216;-0.047069749751076535;-0.2273153386303384;-0.20421085537593095;-0.12409134446983397;-0.44336376590379695;0.4079705451722759;-0.5662218069148024;0.18440255028236555;1.2696553508158603;-1.118114536330295
Goochland, VA;-0.23185873308030241;-0.1066855722926154;-0.23694833397633608;0.32916064552810775;0.2071702064263327;-0.3791532244232836;0.6037343033169416;-0.2535703771910893;-0.016791968952246186;-0.12409134446983397;-0.49561515576602017;-0.010045433415891168;-0.32288617566666894;2.043849980361648;3.1127566885611198;-1.7706882945332003
Grayson, VA;-0.5212132027777893;-0.13066748717692048;-0.8564713467769554;1.4031769404071215;0.5188037160383676;0.6787498285332229;-0.48324693425411;-0.2666978964714648;-0.4291135190843527;-0.12409134446983397;-0.4508282501698289;0.8259865237604429;-0.5488406903970786;-0.9449550912995305;-1.152487900980962;0.3890200957097491
Greene, VA;-0.22462487133786516;-0.08217365919036014;0.568431582664469;-0.4020844914107955;0.29620835202977214;0.23590669008631307;-0.16476835509316495;-0.24044285791071388;0.09565936290196468;-0.12409134446983397;-0.309003049115223;0.38278885971515736;-0.28812394263122126;0.37833265035198393;1.105943645652951;-1.27348924066432
Greensville, VA;1.6200098729836132;-0.12730160792101924;-1.0113520999771102;-0.5848957756455214;-5.04608038417652;-2.8393928824616697;3.4631180683923835;-0.2535703771910893;-0.31666218723014183;-0.12409134446983397;-0.5105441242980839;-1.9993985845282531;-0.4184823165141499;-1.2985923326029525;-0.6068942716598084;0.7619193861114092
Halifax, VA;0.48429357942097784;-0.12559655691324198;-0.8254951961369243;1.0147029614083294;0.9639944440555587;-1.4616586739601733;1.89149551470685;-0.2535703771910893;-0.31666218723014183;-0.12409134446983397;-0.5180086085641158;-0.8762954131407679;-0.6270557147268359;-0.6027255029413803;-0.8785145134906723;0.6220821522107868
Hanover, VA;-0.6297211289143468;-0.028121889506616114;0.35159852818425225;-0.49349013352815846;0.47428464323664793;0.1005935088942025;0.0290881713526277;-0.2273153386303384;0.058175585617227694;-0.01810789455986609;-0.47322170296792454;0.377752522623734;-0.43586343303187375;1.6673974331676833;2.611536663103424;-1.7396133536663954
Henrico, VA;1.0268332101037656;0.6182466670038032;1.0640499929049643;-0.8591127019976099;1.2756279536675905;-1.566218859426805;1.4414714354576883;-0.24044285791071388;2.3446859999861815;-0.01810789455986609;-0.2642161435190317;-1.0978942451634106;0.39843015981886976;2.2834106922123536;1.3157097730074796;-0.9005899502626595
Henry, VA;0.18770524798105376;-0.07243848150915726;-0.9803759493370792;0.923297319290966;0.7859181528486829;-0.6067253927918337;0.8875956456125667;-0.2535703771910893;-0.2791784099454049;-0.12409134446983397;-0.2716806277850636;-0.33237100726700836;-0.31419561740780705;-0.9449550912995305;-0.947259983112469;0.1870329800755163
